dremio_col,virt_full_path,dataset,domain,rule,total_lignes,valides,score_pct,flag,error,timestamp
chiffre_affaire,VIRTUALISATION.staging-nova-referentieltiers.legal_entity_financial_data.turnover,CIHOne.CLIENTS.Personnes_Morales.clients,PTP-TIE-POR,Completude,90406,83512,92.37,PASS,,2026-06-15T09:57:37
capital,VIRTUALISATION.staging-nova-referentieltiers.legal_entity_financial_data.capital,CIHOne.CLIENTS.Personnes_Morales.clients,PTP-TIE-POR,Completude,90406,83136,91.96,PASS,,2026-06-15T09:57:37
